"BOOK_ID","Senti_S1","Senti_S2","Senti_S3","Senti_E1","Senti_E2","Senti_E3","S_count","Avg_S_len","Flesch","W_count","Noun_Cnt","guten_genre"
"pg29890",102.564689894787,104.762191240132,103.385416666667,109.820489884265,100.254258858426,102.033607681756,2632,20.8552431610942,61.9,54891,144,"Literary"
"pg29891",123.116640692641,108.41188393508,105.216451918103,119.354829198579,106.380643166357,111.209468635939,607,19.8995057660626,62.41,12079,76,"Literary"
"pg29902",103.446499153021,107.97930480209,108.642234671646,117.269660894661,108.227165629509,100.701068376068,13155,13.7816039528696,83.59,181297,1327,"Literary"
"pg29945",114.002508235999,112.427178688976,108.170698582463,110.489506172839,105.742394179894,112.428249055909,5441,16.1303069288734,75.13,87765,587,"Literary"
"pg30031",111.26301278087,97.480648638056,115.446962481962,115.947178255772,117.207712630507,109.415343915344,9511,15.5136158132688,84.1,147550,759,"Literary"
"pg30037",99.3382771375729,105.121361544438,97.6834590141042,119.991137120767,104.107142857143,100.382687165775,5935,14.4977253580455,76.25,86044,311,"Literary"
"pg30074",112.507413882414,101.022812064479,98.8896357945654,115.775183810898,110.057765151515,115.24500962001,3544,16.1269751693002,76.35,57154,381,"Literary"
"pg30075",105.598286233118,111.885937295028,112.406976744186,118.447629193723,104.305886243386,98.1661958568738,2542,13.683320220299,70.87,34783,244,"Literary"
"pg30087",114.902420708543,116.826051779935,112.712391774892,115.093115808541,112.564142165705,109.826760912698,2807,21.1150694691842,71.48,59270,609,"Literary"
"pg30089",104.654455514045,119.847673160173,104.498800622177,108.074116743472,110.76198097677,115.485963041933,2274,32.9898856640281,56.15,75019,582,"Literary"
"pg30090",114.71275021275,104.90444015444,108.520293349407,128.134621727479,111.258634734441,103.910671152519,3181,16.8079220370953,69.25,53466,458,"Literary"
"pg30095",104.401068508211,108.449359379047,105.259906204906,107.001470751471,109.166300905884,102.652013556619,7504,12.3651385927505,79.6,92788,388,"Literary"
"pg30106",106.92029478458,96.8911111111111,103.428216062544,106.849153439153,111.243440902532,107.817315015232,8308,15.4145402022147,69.69,128064,407,"Literary"
"pg30108",101.773489383245,111.006944444444,114.619295634921,123.585358434968,110.15699033737,103.914829094517,6919,17.6050007226478,71.48,121809,408,"Literary"
"pg30110",111.466738006064,113.134038800705,105.213955026455,115.434415584416,118.359348984349,115.183014354067,7713,18.8857772591728,71.99,145666,664,"Literary"
"pg30111",114.635947099865,123.489229024943,120.1632996633,111.177938347056,106.629817445035,103.886111111111,8555,16.147983635301,68.23,138146,396,"Literary"
"pg30115",110.846082579037,103.548120089787,106.542255363684,101.877540977541,109.537890424987,104.258915687487,10312,14.8974010861133,77.98,153622,643,"Literary"
"pg30137",104.086929073342,109.174072455322,103.72852233677,124.725845410628,99.7897997835498,105.505221130221,5278,15.7459264873058,70.57,83107,368,"Sea and Adventure"
"pg30183",108.444392908679,112.086127538136,113.391590678825,109.16730328495,100.178571428571,107.043650793651,2679,25.1493094438223,53.55,67375,1626,"Literary"
"pg30193",114.898632720415,111.438014599779,111.151532495282,110.156113807629,118.424781144781,107.061883899233,4055,16.2305795314427,73.1,65815,291,"Literary"
"pg30228",104.740376867,107.366146790804,107.795062080776,103.359953823954,109.453141987389,117.562193362193,4612,13.4267129228101,71.99,61924,439,"Literary"
"pg30245",121.840528663256,114.669383567821,103.430542027417,112.070571789322,109.617379148629,94.6396426956128,6993,19.0960960960961,71.78,133539,696,"Literary"
"pg30247",112.542562157606,108.830312049062,117.71182358545,96.7909451659452,97.4611780455154,108.877087198516,7074,18.0794458580718,68.33,127894,342,"Literary"
"pg30263",109.312961099933,108.53302154195,105.030753968254,121.227145403616,123.537909820168,114.830398478836,4611,17.4059856864021,74.93,80259,491,"Literary"
"pg30286",100.037337071912,100.629330790222,109.17373200086,117.483073983074,115.625586169064,105.010286131997,7343,12.7844205365654,85.12,93876,370,"Literary"
"pg30302",118.11148904006,112.8928964325,106.432391946678,102.206695638876,111.293276682166,107.894214466089,1192,21.7651006711409,63.97,25944,184,"Literary"
"pg30436",109.014635603345,111.653697873395,115.513747165533,125.729237149405,131.202723297111,124.056729695881,7260,16.1513774104683,76.66,117259,680,"Literary"
"pg30448",108.176037483266,107.660199882422,104.416717541718,112.081912878788,109.169494047619,112.949023199023,2614,17.4123947972456,65.66,45516,254,"Literary"
"pg30464",117.150793650794,121.638995474223,113.876830931625,120.558813352181,108.463769757374,102.001532017766,2361,20.4536213468869,72.09,48291,173,"Literary"
"pg30466",103.08256003256,98.3966118915098,102.223047261962,99.5080808080808,98.4719230633865,100.845674695675,1620,15.5944444444444,68.6,25263,85,"Literary"
"pg30483",103.073700760268,104.139939309057,116.725894337835,112.799036281179,102.196660872797,105.871103461465,3575,16.2604195804196,66.71,58131,326,"Literary"
"pg305",103.326721223981,104.663293650794,102.941352298495,117.262050653595,109.94305019305,106.17904040404,7000,16.393,66.27,114751,473,"Detective and Mystery"
"pg30600",104.931330821956,106.916963755199,112.927170868347,118.987074829932,112.160869951966,111.045088566828,3056,12.3275523560209,79.19,37673,274,"Literary"
"pg30617",123.318452380952,113.681849551415,113.453650793651,110.975501770956,117.24858276644,119.526342451874,3895,18.9879332477535,66.51,73958,578,"Literary"
"pg30618",111.632083622824,115.478294853295,114.747840064296,120.189074287176,110.786150983519,114.470390720391,5670,16.3746031746032,72.39,92844,491,"Literary"
"pg30627",110.745013425393,123.965794306703,107.108676046176,89.3190192743764,113.346185064935,110.33837524909,5940,21.712962962963,73.21,128975,1150,"Literary"
"pg30640",100.649771524772,102.002036340852,108.869485999233,115.437663673775,107.393826135105,110.072809042809,1425,17.4898245614035,76.18,24923,175,"Literary"
"pg30648",109.114448051948,106.735229276896,103.287569013112,101.026234567901,104.563492063492,108.800682076544,3069,17.0048875855327,76.96,52188,997,"Literary"
"pg30668",104.00789937187,102.446000180375,107.780319616526,109.115502854633,100.561155028546,107.950650496846,2084,15.0887715930902,77.27,31445,561,"Literary"
"pg30692",123.115738013418,118.510838908566,121.263912369682,119.389880952381,125.562301587302,119.59977324263,9635,17.8197197716658,73,171693,783,"Literary"
"pg30704",119.650264550265,111.356462585034,109.328936618937,120.462078651685,111.307903586313,114.832771325196,3043,20.9605652316793,66.07,63783,459,"Literary"
"pg30713",105.217516481103,109.112736514422,117.297738485238,108.406415343915,110.264951814059,106.229848710317,5647,12.0958030812821,86.74,68305,285,"Literary"
"pg30724",106.491681009753,100.68632548805,96.4962253193961,103.640696909928,108.402777777778,101.866718027735,6673,14.6382436685149,88.36,97681,317,"Literary"
"pg30733",110.15136638848,115.433863601339,117.496262851732,102.042466240227,104.025135071647,107.4258940524,3523,18.2750496735737,72.6,64383,157,"Literary"
"pg30736",103.842656339644,104.302478134111,106.58591564199,128.447132893561,110.159815912243,110.957196077732,5442,21.0854465270121,63.53,114747,641,"Literary"
"pg30776",110.738228558881,114.13814484127,107.163123582766,111.620971620972,100.95467032967,110.457184276629,2773,25.8734222863325,53.55,71747,1134,"Literary"
"pg30817",101.203222703223,106.239487809199,109.315930297412,105.761734997029,112.236426767677,103.451733954451,3604,12.0097114317425,87.35,43283,126,"Literary"
"pg30838",114.480460897128,106.182970708945,106.643292682927,112.530345471522,102.156764195401,100.556219143176,4891,14.4103455326109,70.26,70481,278,"Detective and Mystery"
"pg30980",119.594328703704,112.651413200326,121.116085093358,114.029958137101,92.6076388888889,105.234622594436,3919,16.038275070171,72.6,62854,201,"Sea and Adventure"
"pg31004",111.84443642777,113.765625,107.865388579674,111.370704979401,110.658982111363,109.811643835616,7121,20.7298132284791,59.06,147617,1102,"Literary"
"pg31083",106.137711017229,107.076985392775,107.021078128221,113.15802692385,107.466987584175,111.791308199536,498,18.9718875502008,76.45,9448,119,"Sea and Adventure"
"pg31241",105.73938604798,108.665088383838,111.212419223289,109.072636300897,109.820693709583,107.586627658056,8141,14.2835032551284,78.38,116282,1176,"Literary"
"pg31561",108.180136305136,102.230534105534,108.535441523246,133.074116743472,109.193722943723,103.84792984793,3571,19.1416970036404,73.71,68355,465,"Literary"
"pg31563",109.642303719008,107.741441958309,99.6198175787728,111.989942528736,101.931725681726,103.15641025641,1485,26.6996632996633,51.45,39649,430,"Literary"
"pg31568",106.183311287478,105.841514041514,109.865079365079,112.94746031746,110.94406710786,105.842490842491,1552,29.1617268041237,51.04,45259,327,"Literary"
"pg31578",105.314689894787,108.235048466027,109.205519480519,94.7698412698413,103.70126705653,97.7918739635158,5815,17.9656061908856,73.41,104470,352,"Detective and Mystery"
"pg31668",110.019743288262,112.316919191919,111.175297619048,118.86023900587,111.45911360799,102.348985890653,8385,23.9383422778772,57.03,200723,1479,"Literary"
"pg31813",119.516442816443,111.978011969815,125.641534391534,117.787569087097,123.125908556464,119.376952202173,2517,17.1446166070719,73.92,43153,408,"Literary"
"pg31820",107.603134920635,111.128977010045,112.366187723096,118.241438170415,112.332070707071,99.5272486772487,9070,23.3178610804851,63.46,211493,1398,"Literary"
"pg31825",108.142373873506,116.308310376492,108.95421865716,111.148174741925,97.7605263157895,105.232365673542,7065,15.5796178343949,68.54,110070,467,"Literary"
"pg31915",106.999072356215,113.799341339664,104.739170890086,103.90888047138,107.209764309764,105.189177489177,4951,14.3480105029287,79.9,71037,329,"Detective and Mystery"
"pg31927",102.617742682558,107.799157541805,106.41688410524,108.163487554113,109.826940035273,111.621267621268,1707,19.0761570005858,67.28,32563,289,"Literary"
"pg31984",100.364614994934,102.354314906039,104.063120039683,123.850468975469,106.920498084291,113.695827320827,9761,15.8670218215347,73.92,154878,433,"Literary"
"pg32042",100.303520761386,122.268923709141,113.355937713081,109.934723790702,112.9866126421,104.82291005291,5079,15.643630635952,77.37,79454,582,"Literary"
"pg32082",115.618750927162,109.203111703112,107.008968421759,107.204715219421,96.6131944444444,110.816991341991,3263,18.5387680049035,64.27,60492,457,"Literary"
"pg32114",121.524107142857,111.280626780627,117.233249389499,110.054274084125,117.056726822961,116.519821228155,8410,14.4514863258026,79.7,121537,804,"Sea and Adventure"
"pg32115",117.424422799423,116.369956568486,105.104460756635,113.411189820281,96.9478888691217,120.7099764771,4640,10.5336206896552,80.31,48876,159,"Literary"
"pg32116",117.989704739705,103.423798798799,104.568522244579,114.065656565657,114.568547315258,113.119166151309,2940,18.3289115646259,76.56,53887,267,"Literary"
"pg32132",110.864825367376,115.6097711812,113.562169312169,112.153790087464,108.133520074697,106.394649257552,4434,18.5572846188543,71.28,82283,422,"Literary"
"pg32424",106.817004369088,110.509161998133,108.300815696649,120.418644573817,108.234797674939,105.125530669009,6695,26.8791635548917,56.15,179956,1818,"Literary"
"pg32428",108.753383458647,107.318041037553,107.130700349878,107.40442807607,104.023670773671,118.424778803068,6409,14.314713683882,78.69,91743,612,"Literary"
"pg32516",104.220039784064,107.687224426808,112.571420841064,114.036902639844,117.465493443754,114.383960573477,3074,20.7351984385166,65.19,63740,310,"Sea and Adventure"
"pg32560",102.070957697273,111.004273504274,116.30827716055,107.558728308728,107.757648953301,106.183608058608,6626,20.8300633866586,60.72,138020,1090,"Sea and Adventure"
"pg32576",117.675780359991,108.703869047619,119.049583911234,109.458813720293,113.374336855955,115.65826003193,1699,27.2648616833431,60.48,46323,1275,"Literary"
"pg32692",113.472745564295,103.234487734488,107.219055169637,108.304180804181,116.697983588227,103.402228262693,6959,21.7455094122719,63.36,151327,1236,"Literary"
"pg32693",98.2932328088578,108.912328863548,104.055902777778,108.311702551834,115.056497175141,107.882217699382,3443,21.5567818762707,62.55,74220,557,"Literary"
"pg32732",111.044606596153,111.020269660895,106.681272309562,111.520712785564,112.505700746441,109.153795278795,4971,12.8064775699055,74.93,63661,454,"Detective and Mystery"
"pg32757",104.145032051282,100.19423185941,112.26369265655,108.254483611626,110.490520282187,100.922309027778,1563,15.4267434420985,72.39,24112,247,"Literary"
"pg32826",109.734791524265,112.422951921816,112.494829244829,113.6430335097,108.001177743825,119.96305631503,7015,15.856165359943,76.86,111231,700,"Literary"
"pg32840",108.295454545455,116.371329365079,112.831322341961,117.332409219396,114.30116713352,109.248917748918,10824,18.8356430155211,63.26,203877,1310,"Literary"
"pg32882",108.428669131794,109.489811535266,107.494103819861,113.768381489312,114.937738731856,114.732852844555,7963,13.8647494662816,79.09,110405,470,"Literary"
"pg32915",117.799367299367,111.954502243788,106.811904761905,104.343306182122,100.524318274318,95.5126747216299,4957,10.6413153116805,79.84,52749,422,"Literary"
"pg32917",110.006579557038,123.138979076479,101.750217270104,112.34712047212,100.30531968032,106.643826135105,5499,20.4453537006729,58.69,112429,407,"Literary"
"pg32929",103.299062049062,105.147009966777,118.231667784485,107.364806602611,97.8050964187328,102.991411176343,6469,14.7092286288453,66.44,95154,531,"Literary"
"pg32936",109.573713323713,110.783775252525,111.51168969919,123.763528138528,108.906440781441,113.100258175559,5749,14.3310140894069,78.08,82389,450,"Literary"
"pg33004",114.614219844483,116.367353308365,111.207107843137,116.168540564374,112.667658730159,108.447869101979,4739,17.0559189702469,68.03,80828,580,"Detective and Mystery"
"pg33019",104.27472041847,115.853703703704,117.537789427698,108.759388202159,103.539978678038,106.114338042909,2471,19.6110886280858,71.38,48459,151,"Detective and Mystery"
"pg33081",111.21007951859,118.927776226163,112.496433030141,112.136244800951,105.449615199615,106.493032672137,8761,23.2915192329643,54.9,204057,1196,"Literary"
"pg33099",114.968347862183,105.921338383838,114.517238713667,106.87601461039,111.434343434343,107.196825396825,2614,16.5573833205815,77.47,43281,433,"Literary"
"pg33195",127.247574036565,127.882423132423,121.139416139416,107.892947330447,103.644547888524,97.8820224719101,5732,14.9886601535241,76.35,85915,565,"Literary"
"pg33312",107.791489224416,113.764486871824,111.40391463786,121.472775932078,104.116598609023,111.887567699256,7484,14.7298236237306,71.38,110238,489,"Literary"
"pg33401",111.845871840578,103.202859055269,109.557370820669,131.200664221275,114.547470739137,109.0036954915,1587,17.7479521109011,73.41,28166,284,"Literary"
"pg33423",117.355195730196,101.7615995116,104.674128929747,104.200839174053,103.099906629318,95.6004751607161,4448,15.6522032374101,85.42,69621,822,"Literary"
"pg33468",113.959408646909,108.158031107469,109.051540813139,110.907596371882,117.347041847042,111.886042097999,6452,20.2709237445753,60.32,130788,1108,"Literary"
"pg33469",112.064285714286,109.558982683983,120.117481203008,110.233645983646,112.720763305322,111.542078952793,6748,20.0447540011855,60.92,135262,651,"Literary"
"pg33482",115.249023908908,107.498120300752,108.422814898776,109.297906576372,100.609249381571,102.045827735483,2365,16.6579281183932,77.87,39396,221,"Literary"
"pg33490",109.594736361978,112.185216217474,107.375631313131,100.731263295696,99.1972460163949,102.9075553467,9876,12.7746051032807,76.96,126162,393,"Literary"
"pg33498",109.281257957729,106.424685756011,111.065018315018,123.293956043956,104.084595959596,107.265211640212,4299,12.1716678297278,79.6,52326,880,"Western Stories"
"pg33556",112.297200905155,107.350125313283,105.079519246186,94.6683836996337,112.329954648526,103.464074074074,7544,20.24098621421,60.92,152698,1170,"Literary"
"pg33565",108.704853922245,109.750784929356,114.82461982462,128.532375913328,114.550189393939,121.947407750979,6675,15.7661423220974,60.58,105239,405,"Literary"
"pg33604",104.003490593768,114.135491442453,114.759710684053,118.294884169884,105.469436186304,114.285495660496,10321,19.3671155895747,59.91,199888,1397,"Literary"
"pg33664",115.454614702321,112.060139437857,112.98167562023,122.726268576784,104.146949290889,107.329364184203,7690,14.160078023407,78.18,108891,644,"Literary"
"pg33695",107.465545869655,108.808179667555,107.793305728088,103.485469187675,104.179863654864,105.361394557823,949,19.2149631190727,66.81,18235,83,"Detective and Mystery"
"pg33715",104.583481586906,104.242371959763,105.782840722496,124.018520787389,110.894314019314,117.280366030366,9260,13.7154427645788,85.93,127005,414,"Literary"
"pg33747",111.548327664399,112.491494114988,116.574258310497,115.665422799423,122.23608305275,114.190972222222,4659,16.3129426915647,66.57,76002,399,"Literary"
"pg33759",107.78938349662,111.098424723425,110.497568275346,116.820634920635,112.104741554742,110.63319000819,3772,16.1139978791092,76.96,60782,400,"Literary"
"pg33780",99.923977218281,106.277398684178,107.17661306947,122.689754689755,100.559401709402,111.009994907054,6579,12.0421036631707,77.37,79225,513,"Literary"
"pg33867",107.558719433719,114.082315832316,108.201455342903,111.548262548263,104.39272703617,110.15153018278,4122,18.606744298884,73.1,76697,399,"Literary"
"pg33892",117.975958168815,105.623115071391,101.803924766254,109.848677090453,106.938307117719,107.747503840246,5309,15.6104727820682,74.73,82876,351,"Literary"
"pg33945",108.446016771488,100.398711299701,102.383781795546,114.131422305764,104.286435786436,95.5064205457464,4179,14.7980378080881,84.3,61841,227,"Allegories"
"pg33959",114.576627620745,101.101322392367,114.923604512019,111.258703270839,109.884977002165,110.203798548869,5191,16.4783278751686,75.54,85539,476,"Literary"
"pg33973",109.338961038961,107.410544217687,111.744718144175,116.654761904762,113.103543743079,105.855654761905,1152,24,51.45,27648,358,"Literary"
"pg33989",114.121362433862,114.231200447493,114.170068307297,130.156113727542,128.623867541393,111.728291316527,4549,16.4106397010332,71.68,74652,237,"Literary"
"pg34034",100.193085453359,103.935954226652,117.049503437739,120.74531024531,104.994535519126,129.611585782638,6638,14.8529677613739,74.42,98594,238,"Literary"
"pg34035",105.590608465608,109.915630393572,98.6210317460317,113.398941798942,103.969036318434,103.88203245884,7404,11.8203673689897,77.77,87518,334,"Detective and Mystery"
"pg34046",109.652069160998,100.382395382395,99.2191840277778,116.610057043651,107.580373957493,102.802772624201,7372,8.54110146500271,83.46,62965,514,"Detective and Mystery"
"pg34088",110.149488714304,101.547954393025,94.4336643748408,128.354692139816,119.112598649636,109.905113161692,6186,13.9582929194956,60.48,86346,550,"Literary"
"pg34138",104.252143769385,102.331218671679,99.4695626477541,96.5292652552927,110.210777683855,96.0667903525046,4805,13.8087408949011,61.94,66351,448,"Literary"
"pg34140",104.703127275375,97.8430055269678,101.246706192358,110.222309436595,110.418512366187,108.60766758494,8572,15.8251283247783,62.14,135653,585,"Literary"
"pg34142",94.0306752330562,109.693832737311,111.794121528878,115.007400740074,115.351731601732,114.337889201291,6081,18.0577207696103,60.01,109809,510,"Literary"
"pg34164",100,100,100,100,100,100,0,0,206.84,0,0,"Literary"
"pg34166",104.542800708642,112.717694217694,101.766309556632,113.14636958387,103.391495126189,111.903854300643,5858,15.516558552407,76.66,90896,230,"Literary"
"pg34168",102.46385352821,116.987078977933,114.153734099937,118.954814814815,108.58404040404,108.571907600596,5351,15.6873481592226,75.27,83943,194,"Literary"
"pg34202",97.8826422115896,95.5001653439153,98.2749401682328,111.840885040885,106.707740051114,114.064992025518,3984,21.636546184739,71.18,86200,359,"Literary"
"pg34244",104.093253968254,105.889442598745,103.987120772182,96.9354253154253,97.986935972891,116.124703521255,7928,15.4557265388496,71.52,122533,391,"Literary"
"pg34246",108.126865079365,110.414008321775,104.033323771276,109.820835613939,105.769859535682,99.4141501069212,11453,12.8841351610932,75.58,147562,472,"Literary"
"pg34248",108.965067340067,110.486630591631,104.250018986861,103.769600769601,104.029680365297,102.05873015873,9537,13.2718884345182,75.37,126574,386,"Literary"
"pg34277",110.182678110004,109.589774557166,115.729156179738,111.60082972583,104.888304381975,106.823788073788,6066,13.1676557863501,77.98,79875,544,"Detective and Mystery"
"pg34402",109.042075163399,104.95237587139,101.34478424801,101.263468013468,106.08311287478,106.995851370851,6701,13.362333980003,76.86,89541,515,"Literary"
"pg34415",104.386337868481,103.80562980563,103.844490516177,119.242226570994,107.249966772993,114.489294489294,6669,14.5651521967311,73.81,97135,256,"Literary"
"pg34428",110.286221054078,104.655371280371,109.038569909623,116.452999967205,98.0467372134039,97.4058641975309,7277,20.5220557922221,65.09,149339,692,"Literary"
"pg34482",109.244018863584,116.345508658009,120.935801011559,108.829192116863,103.09555984556,114.488492063492,4612,15.0646140503036,58.69,69478,363,"Literary"
"pg34500",98.4155242905243,103.771438878582,104.338477366255,117.070733596469,117.819554996974,110.440695380569,8276,16.6602223296278,72.09,137880,560,"Literary"
"pg34567",107.356292517007,102.102573352573,103.098093612178,115.213888888889,103.046448087432,109.648297029249,9265,10.1350242849433,90.29,93901,693,"Western Stories"
"pg34575",116.629795748352,118.822326438993,117.909145021645,113.011372435153,115.016631652661,103.488381276843,7167,12.539556299707,78.59,89871,460,"Literary"
"pg34587",105.238136384688,106.754173522556,105.185074428495,110.541982323232,110.406746031746,117.63995498697,2960,12.2543918918919,78.48,36273,214,"Literary"
"pg34598",110.517117298897,110.777159896841,108.586654358713,106.026284348865,108.573839439693,110.129877645503,10322,19.9085448556481,68.54,205496,899,"Literary"
"pg34599",113.979978354978,106.896825396825,107.875342966892,121.831374321881,118.694506642782,102.331497275527,2278,23.6966637401229,60.92,53981,293,"Literary"
"pg34609",109.103684509935,107.565818281336,106.250345925003,103.936126273083,93.6649628818303,105.47123015873,9240,14.1044372294372,75.78,130325,434,"Literary"
"pg34616",116.339822354974,116.133075547138,115.20790200138,107.746240601504,105.474147414741,107.219569970845,4634,24.6665947345706,61.09,114305,965,"Literary"
"pg34619",118.290556522515,114.366868131868,109.24882987383,117.679743867244,105.929868742369,105.967543859649,3490,18.5919770773639,65.96,64886,324,"Ghost and Horror"
"pg34628",121.97251533189,115.769612221993,105.094831094831,122.934598447529,115.72755022755,113.06837797619,5443,15.3586257578541,75.34,83597,751,"Love and Romance"
"pg34629",109.817546583851,96.2987012987013,109.604816824966,113.053278688525,119.042727272727,117.224206349206,997,27.4804413239719,48.4,27398,182,"Literary"
"pg34657",103.587974525475,109.499274620242,101.255224867725,107.536561046978,110.273716153128,111.387940762941,3997,18.1928946710033,65.09,72717,453,"Literary"
"pg34658",101.415899553831,106.465829177855,117.661569314795,106.186680469289,100.907125022294,106.468594951472,4126,20.5174503150751,63.16,84655,483,"Literary"
"pg34659",109.596504559271,108.732812822099,109.103072853073,116.262591238319,110.375283446712,122.729551820728,4124,21.5048496605238,64.78,88686,462,"Literary"
"pg34662",116.536107182147,109.762971496842,97.9825315005727,106.495240817882,116.561944228611,103.269250778461,219,24.5662100456621,70.36,5380,54,"Literary"
"pg34663",111.462664878158,108.209793130846,103.390397025814,107.433785529716,105.707777777778,93.5980989294943,6921,14.4708857101575,69.69,100153,369,"Literary"
"pg34664",99.6160130718954,105.094584458446,106.474757636729,113.102189029608,100.511148904006,102.643728222997,5342,13.4975664545114,73.44,72104,258,"Detective and Mystery"
"pg34709",97.3821167721168,105.934221674018,109.523407671993,116.033395804737,114.983480639731,109.469294479625,8567,11.5558538578265,80.21,98999,962,"Literary"
"pg34710",99.4991614388166,104.316512674722,101.420558424173,122.625537553755,108.979886070002,102.387621252205,5361,17.9889945905615,72.29,96439,373,"Detective and Mystery"
"pg34738",115.119591215482,107.677985209235,114.338691144247,109.654594232059,110.00962000962,117.848172848173,4027,12.8296498634219,79.3,51665,382,"Literary"
"pg34748",117.141135848279,109.706975772765,106.949475850946,113.966600859458,113.415852778658,101.647904307627,10601,18.7462503537402,68.13,198729,878,"Literary"
"pg34794",116.293696936139,118.434663086562,101.229968281338,123.386752136752,114.667371553885,129.094960744154,5025,24.0714427860697,67.72,120959,515,"Literary"
"pg34835",110.673226740191,113.558216574346,106.394610557401,133.102220360285,118.987175678352,107.434668989547,6203,12.0654522005481,85.12,74842,359,"Detective and Mystery"
"pg34849",113.922305764411,107.96442344918,105.070736555112,114.660137085137,124.32956572142,111.386170062999,1302,29.7711213517665,55.85,38762,193,"Literary"
"pg34932",114.309678416821,110.243804282719,114.870575396825,116.509471615855,110.415634420585,126.1832966141,985,35.248730964467,48,34720,180,"Literary"
"pg34933",114.62776797962,106.757374998116,99.4987185285693,122.581168831169,102.895459276607,94.6901041666667,899,33.2235817575083,56.46,29868,190,"Literary"
"pg34934",105.759379509379,95.6010949834479,99.5513949013949,112.148199901364,107.518375721501,103.031462585034,4502,12.0808529542426,88.47,54388,342,"Detective and Mystery"
"pg34947",109.714758125472,102.154416552282,107.968580126114,103.584145021645,100.226186638421,101.107889822596,2892,18.1051175656985,72.09,52360,271,"Detective and Mystery"
"pg34968",119.184963095157,104.490711764808,123.273024594453,106.150647228588,113.343469910371,113.28823953824,987,32.1712259371834,60.21,31753,189,"Literary"
"pg34970",120.46157059315,115.146781789639,113.575897221059,101.667022401962,105.334509112287,103.393583929298,6598,23.2832676568657,57.13,153623,1123,"Literary"
"pg34999",109.446338383838,93.5345804988662,103.118849206349,114.233940972222,110.931585698252,123.525374337063,2407,17.82010801828,71.58,42893,248,"Literary"
"pg35003",107.546092796093,109.649534493284,110.000126646403,116.016960788644,101.922589433783,111.344246031746,1271,20.39653815893,70.06,25924,98,"Detective and Mystery"
"pg35038",110.693108437954,108.955141476881,107.638555422169,107.532611832612,111.334637584638,123.735515873016,4188,15.8595988538682,76.66,66420,296,"Literary"
"pg35057",112.55854197349,107.097978080121,113.521329365079,103.506933957515,110.215964590965,105.738095238095,1140,31.3850877192982,49.01,35779,132,"Literary"
"pg35058",108.597235835443,113.199945887446,114.265933140933,112.645639481846,106.550966394716,109.467751494537,859,35.8230500582072,48.3,30772,115,"Literary"
"pg35077",101.09315110968,97.7991761639721,102.495155638013,117.013230215477,108.974405464665,104.876282393406,5590,16.4488372093023,74.42,91949,515,"Literary"
"pg35078",108.071076309312,107.783668386408,103.802712627339,108.320232659274,100.582611832612,85.7150142450142,4302,12.5571827057183,80.82,54021,393,"Western Stories"
"pg35140",106.459706959707,112.179783950617,103.295829448329,102.910582010582,98.5387488328665,98.0926640926641,2116,14.5581285444234,78.28,30805,292,"Literary"
"pg35146",102.002170985816,101.731078904992,96.4279026217229,100.55114638448,104.733961640212,103.513864393494,6488,14.163532675709,74.12,91893,404,"Detective and Mystery"
"pg35203",110.012905414691,112.139271371199,102.603070175439,123.710644910645,114.605448082011,119.342742493427,5377,14.3888785568161,71.18,77369,635,"Literary"
"pg35205",92.8390173045345,98.4609013062961,109.585994397759,115.413551401869,99.8859329446064,95.6039707419018,5111,12.6566229700646,75.54,64688,263,"Detective and Mystery"
"pg35214",110.858585858586,103.783619929453,109.067711472775,99.2667614309405,106.114561766736,111.910342261905,4855,18.2568486096807,73.1,88637,683,"Literary"
"pg35217",114.281135531136,100.397455798971,108.197714983429,93.377886002886,98.8866868085618,99.2011806780325,6737,11.0909900549206,80.31,74720,760,"Literary"
"pg35233",105.031829281829,110.279549777146,113.372410475859,115.43216765873,103.552369651767,116.924377705628,8098,13.6816497900716,73.51,110794,709,"Literary"
"pg35254",122.454004329004,116.063325563326,114.625796488156,110.255421417393,117.095741901776,101.223041223041,4859,13.370858201276,72.7,64969,345,"Detective and Mystery"
"pg35294",118.247138663805,122.221437982308,116.104070660522,119.858342460752,110.012830510992,92.5755208333333,2365,24.3065539112051,59,57485,237,"Literary"
"pg35296",109.030753968254,112.365369969537,115.780852084424,108.421536431405,115.913405088063,114.296157059315,6966,18.8110824002297,63.46,131038,800,"Literary"
"pg35297",103.506858656249,106.636871534898,108.419357781427,111.069133677567,116.786833855799,116.22967032967,4859,18.1047540646224,63.87,87971,564,"Literary"
"pg35304",98.4352794352794,106.263189251826,105.471258806553,111.785029316675,103.069807735301,97.254642443167,4026,16.7878787878788,72.09,67588,339,"Detective and Mystery"
"pg35313",105.49966788062,106.321464646465,113.665584415584,102.768015873016,106.078472222222,110.478484623016,1944,14.0457818930041,76.56,27305,195,"Literary"
"pg35326",106.416291769233,111.657927059713,100.920314253648,110.023596621957,106.314892623716,96.3368055555556,5955,15.048362720403,76.86,89613,494,"Literary"
"pg35336",119.345257082099,115.580224514048,112.698902894491,110.301515151515,110.25242935686,110.425268558602,4376,18.0578153564899,74.83,79021,565,"Literary"
"pg35358",119.869235406907,115.987254901961,111.475233703495,111.271529888551,116.257034632035,118.0497265892,5574,16.0938284894151,74.22,89707,710,"Love and Romance"
